span,count,decision,reason
deste => d este,1,verified_translate,default_translate_fallback
roubar => ∅,1,verified_translate,matched_manual_null_rule
a => roubara,1,verified_translate,default_translate_fallback
vai => vae,1,verified_translate,default_translate_fallback
enquanto ele => emquanto elle,1,verified_translate,default_translate_fallback
alcacer quibir => alcacerquibir,1,verified_translate,default_translate_fallback
vieram => vierao,1,verified_translate,default_translate_fallback
portugues => portuguez,1,verified_translate,default_translate_fallback
monarquia portuguesa => monarchia portugueza,1,verified_translate,default_translate_fallback
para => por,1,verified_translate,default_translate_fallback
conversa => palestra,1,verified_translate,default_translate_fallback
exa => sa,1,verified_translate,default_translate_fallback
prova => ∅,1,verified_translate,matched_manual_null_rule
arrancar => ∅,1,verified_translate,matched_manual_null_rule
ia => arrancaria,1,verified_translate,default_translate_fallback
∅ => 109,1,verified_translate,matched_manual_null_rule
ha dois meses o => havia dous mezes,1,verified_translate,default_translate_fallback
recem nascida => recemnascida,1,verified_translate,default_translate_fallback
aborreceu => abor receu,1,verified_translate,default_translate_fallback
o conhecer => conhece lo,1,verified_translate,default_translate_fallback
enfrentar => entestar com,1,verified_translate,default_translate_fallback
abas => asas,1,verified_translate,default_translate_fallback
houvesse => houvera,1,verified_translate,default_translate_fallback
poldrinho => poldri nho,1,verified_translate,default_translate_fallback
esquecer => olvidar,1,verified_translate,default_translate_fallback
lancou => ∅,1,verified_translate,matched_manual_null_rule
∅ => lancara,1,verified_translate,matched_manual_null_rule
imprimiu => imprimira,1,verified_translate,default_translate_fallback
viajantes => via jantes,1,verified_translate,default_translate_fallback
repugnava lhe => repugnavalhe,1,verified_translate,default_translate_fallback
comecava => principiava,1,verified_translate,default_translate_fallback
entrar lhe no => entrarlhe o,1,verified_translate,default_translate_fallback
arranjava => achava,1,verified_translate,default_translate_fallback
o regresso precipitado => a volta precipitada,1,verified_translate,default_translate_fallback
a couve => o repolho,1,verified_translate,default_translate_fallback
recem vindo => recemvindo,1,verified_translate,default_translate_fallback
compadeca das => amerceie de,1,verified_translate,default_translate_fallback
diz => dize,1,verified_translate,default_translate_fallback
formas => ∅,1,verified_translate,matched_manual_null_rule
estremeceu => estremecera,1,verified_translate,default_translate_fallback
existencia => exis tencia,1,verified_translate,default_translate_fallback
os lados => as bandas,1,verified_translate,default_translate_fallback
comecara => abrira,1,verified_translate,default_translate_fallback
do quarto => da alcova,1,verified_translate,default_translate_fallback
avolumar se => avultar,1,verified_translate,default_translate_fallback
enviara => expedira,1,verified_translate,default_translate_fallback
acreditar => crer,1,verified_translate,default_translate_fallback
marque => lavre,1,verified_translate,default_translate_fallback
a fazer => faze la,1,verified_translate,default_translate_fallback
redor => torno,1,verified_translate,default_translate_fallback
os receber => recebe los,1,verified_translate,default_translate_fallback
∅ => 10,1,verified_translate,matched_manual_null_rule
tirado => ∅,1,verified_translate,matched_manual_null_rule
∅ => tirado,1,verified_translate,matched_manual_null_rule
dedicava => dava,1,verified_translate,default_translate_fallback
propo => propor,1,verified_translate,default_translate_fallback
∅ => apaixonar,1,verified_translate,matched_manual_null_rule
apaixonar => ∅,1,verified_translate,matched_manual_null_rule
∅ => eu te,1,verified_translate,matched_manual_null_rule
para onde => aonde,1,verified_translate,default_translate_fallback
de onde => donde,1,verified_translate,default_translate_fallback
declive => lancante,1,verified_translate,default_translate_fallback
ribeiro => corrego,1,verified_translate,default_translate_fallback
no mesmo => na mesma,1,verified_translate,default_translate_fallback
fugidos => fujoes,1,verified_translate,default_translate_fallback
apanhado => pegado,1,verified_translate,default_translate_fallback
a olhar para mim => me olhando,1,verified_translate,matched_manual_progressive_rule
∅ => 6,1,verified_translate,matched_manual_null_rule
voltando => tornando,1,verified_translate,default_translate_fallback
chavena => xicrinha,1,verified_translate,default_translate_fallback
∅ => machucar,1,verified_translate,matched_manual_null_rule
magoar => ∅,1,verified_translate,matched_manual_null_rule
o pai => papai,1,verified_translate,default_translate_fallback
a mae => mamae,1,verified_translate,default_translate_fallback
proteger => escamar,1,verified_translate,default_translate_fallback
o advertir do regresso => adverti lo da volta,1,verified_translate,default_translate_fallback
voltou => voltara,1,verified_translate,default_translate_fallback
pos => pusera,1,verified_translate,default_translate_fallback
espreitando => espreitan do,1,verified_translate,default_translate_fallback
apoderei me => apodereime,1,verified_translate,default_translate_fallback
louco => louca,1,verified_translate,default_translate_fallback
os meus => meu,1,verified_translate,default_translate_fallback
enlacei a => enlaceia,1,verified_translate,default_translate_fallback
ao mesmo => a um,1,verified_translate,default_translate_fallback
∅ => o fim de,1,verified_translate,matched_manual_null_rule
pelo passeio oposto => pela calcada oposta,1,verified_translate,default_translate_fallback
sobrolho => cenho,1,verified_translate,default_translate_fallback
a maioria => as mais,1,verified_translate,default_translate_fallback
era dilacerada => eram dilaceradas,1,verified_translate,default_translate_fallback
quando ana => quandoana,1,verified_translate,default_translate_fallback
metido numa => mettido n uma,1,verified_translate,default_translate_fallback
faz => faze,1,verified_translate,default_translate_fallback
∅ => demover,1,verified_translate,matched_manual_null_rule
demover => ∅,1,verified_translate,matched_manual_null_rule
o auxiliar => auxilia lo,1,verified_translate,default_translate_fallback
entregue => entregado,1,verified_translate,default_translate_fallback
encolher => sacudir,1,verified_translate,default_translate_fallback
procurava => buscava,1,verified_translate,matched_gpt_span
∅ => ma,1,verified_translate,matched_manual_null_rule
ma => ∅,1,verified_translate,matched_manual_null_rule
afastavam => arredavam,1,verified_translate,default_translate_fallback
dessem => dariam,1,verified_translate,default_translate_fallback
∅ => falar,1,verified_translate,matched_manual_null_rule
∅ => apresentou,1,verified_translate,matched_manual_null_rule
apresentou => ∅,1,verified_translate,matched_manual_null_rule
a deslumbrar => deslumbrando,1,verified_translate,matched_manual_progressive_rule
a acular => aculando,1,verified_translate,matched_manual_progressive_rule
por => de venderem,1,verified_translate,default_translate_fallback
venderem => ∅,1,verified_translate,matched_manual_null_rule
no campo => na roca,1,verified_translate,default_translate_fallback
ao => com o,1,verified_translate,matched_gpt_span
facto => feito,1,verified_translate,default_translate_fallback
bela misteriosa => bella mysteriosa,1,verified_translate,default_translate_fallback
num => n um,1,verified_translate,default_translate_fallback
faze => fazer,1,verified_translate,default_translate_fallback
a respirar => respirando,1,verified_translate,matched_manual_progressive_rule
a pescar => pescando,1,verified_translate,matched_manual_progressive_rule
preferir => preferem,1,verified_translate,default_translate_fallback
∅ => fundou,1,verified_translate,matched_manual_null_rule
